row_id,Month,NDVI,Lat,Lon,NDVI_lag1,NDVI_lag2
7593,2025-12-01,0.028800000000000003,56.8,13.7,0.6325500000000001,0.7851
7594,2025-12-01,0.0455,56.8,13.8,0.5436,0.6458
7595,2025-12-01,-0.0051,56.8,13.9,0.3755,0.6654
7596,2025-12-01,0.015600000000000001,56.8,14.0,0.6363500000000001,0.7687
7597,2025-12-01,0.0148,56.8,14.1,0.5860500000000001,0.6911
7598,2025-12-01,-0.007500000000000001,56.8,14.2,0.40085000000000004,0.7871
7599,2025-12-01,-0.0024000000000000002,56.8,14.3,0.4612,0.7346
7600,2025-12-01,-0.019700000000000002,56.8,14.4,0.61875,0.7121000000000001
7601,2025-12-01,0.0575,56.8,14.5,0.5023,0.6176
7602,2025-12-01,-0.0386,56.8,14.6,0.5806,0.5876
7603,2025-12-01,0.0572,56.8,14.7,0.6286,0.7388
7604,2025-12-01,-0.0362,56.8,14.8,0.41795000000000004,0.7744000000000001
7605,2025-12-01,-0.0392,56.8,14.9,0.43315000000000003,0.7515000000000001
7606,2025-12-01,-0.0414,56.8,15.0,0.56975,0.7798
7607,2025-12-01,-0.008400000000000001,56.8,15.1,0.6356,0.7773
7608,2025-12-01,-0.013900000000000001,56.8,15.2,0.49495,0.7932
7609,2025-12-01,-0.068,56.8,15.3,0.3627,0.6786
7610,2025-12-01,0.0632,56.8,15.4,0.431,0.7592
7611,2025-12-01,0.0614,56.8,15.5,0.6696500000000001,0.752
7612,2025-12-01,-0.0119,56.8,15.6,0.58625,0.7612
7613,2025-12-01,0.224,56.8,15.7,0.61175,0.8086
7614,2025-12-01,0.27140000000000003,56.8,15.8,0.4622,0.6880000000000001
7615,2025-12-01,0.3996,56.8,15.9,0.557,0.753
7616,2025-12-01,0.0692,56.8,16.0,0.6431,0.75
7617,2025-12-01,0.25620000000000004,56.8,16.1,0.62265,0.7239
7618,2025-12-01,0.4081,56.8,16.2,0.6682,0.7579
7619,2025-12-01,0.26180000000000003,56.8,16.3,0.3931,0.6275000000000001
